paper_id,issue_year,field_jel,team_size,author_cluster_id,idea_quality,offshelf_llm_score,execution_quality,connection_index,author_ability_index,team_max_prior_publications,team_mean_prior_publications,team_max_prior_top5_publications,team_sum_prior_top5_publications,team_max_years_since_first_publication,team_mean_years_since_first_publication,author_prior_publications_total,author_prior_publications_recent_5yr,author_prior_top5_publications,author_years_since_first_publication,coauthor_network_degree_max,coauthor_network_degree_mean,coauthor_network_centrality_max,has_star_coauthor,institution_prestige_best_tier,institution_prestige_mean_tier,n_authors_moved_to_better_institution,author_ever_editor,author_ever_top5_editor,editor_tenure_years_max,editor_tenure_years_sum,has_editor_coauthor,n_editor_coauthors,n_advisors_who_are_top5_editors,acknowledged_editors,idea_quality_ensemble,placement_rung,placement_label,reached_top5,prestige,log_citations,idea_tier,offshelf_llm_tier,has_editor_tie,connection_tier
w18462,2012,H,3,392,2.9787265,2.15,4.35,-0.2701178391232682,-0.3518276867873494,103.0,79.67,3.0,6.0,16.0,15.33,103.0,51.0,2.0,16.0,19.0,16.67,0.003513,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,2.996168410980351,2,mid,0,0,5.934894195619588,strong,fair,0,none
w18463,2012,C,4,1740,3.651368,2.15,4.65,0.2721743703292464,-0.2309259947573935,161.0,70.25,8.0,15.0,22.0,16.0,83.0,18.0,7.0,22.0,52.0,16.5,0.046853,1,2.0,2.0,2.0,1,0,3,3,1,14,0,0.0,3.6879145772233968,4,top5,1,1,6.904750769961838,strong,fair,1,high
w18464,2012,I,4,1682,2.7026795,2.15,3.15,0.4567274155516281,-1.130726516276006,111.0,52.5,1.0,1.0,54.0,29.75,22.0,10.0,0.0,9.0,10.0,5.5,0.001838,1,3.0,3.0,0.0,0,0,0,0,1,3,1,0.0,2.6212770224996187,0,unmatched,0,0,0.0,strong,fair,0,none
w18465,2012,F,1,1685,2.268357,2.15,3.05,0.1554590378770308,-0.7511172538897919,87.0,87.0,1.0,1.0,16.0,16.0,87.0,28.0,1.0,16.0,13.0,13.0,0.009888,1,2.0,2.0,1.0,1,0,2,2,1,4,0,1.0,1.9748727362787792,0,unmatched,0,0,0.0,fair,fair,1,mid
w18466,2012,D,2,1741,3.620137,2.1999999999999997,4.65,-0.108235345225516,-0.1832507310139901,556.0,294.0,49.0,50.0,40.0,37.5,32.0,22.0,1.0,35.0,69.0,38.5,0.0483,1,1.0,2.0,1.0,0,0,0,0,1,14,0,0.0,3.6563385360568015,0,unmatched,0,0,0.0,exceptional,fair,0,none
w18467,2012,C,3,1742,2.627221,2.1999999999999997,4.65,-0.127626536744328,-0.9555805394108896,136.0,70.33,3.0,3.0,13.0,10.0,31.0,28.0,0.0,6.0,14.0,7.33,0.010524,1,2.0,2.33,0.0,0,0,0,0,1,5,0,2.0,2.5572621456546636,3,top_field,0,1,6.548219102762372,strong,fair,1,low
w18468,2012,D,3,1094,3.6389195,2.85,3.85,0.3833508554765832,1.5695028035570258,156.0,84.0,21.0,28.0,19.0,13.33,156.0,76.0,21.0,19.0,35.0,21.67,0.028473,1,1.0,1.0,1.0,1,0,3,3,1,14,1,5.0,3.673295947713173,4,top5,1,1,5.480638923341991,exceptional,strong,1,high
w18469,2012,I,3,1743,2.1647895,2.15,2.95,0.091669556667158,-0.3098027994238587,311.0,176.67,5.0,6.0,37.0,21.67,218.0,58.0,1.0,28.0,11.0,6.33,0.008703,1,3.0,3.0,0.0,0,0,0,0,1,4,0,0.0,2.1477919066434414,1,lower,0,0,3.044522437723423,fair,fair,0,none
w18470,2012,E,2,1744,3.639452,2.85,3.35,-0.1525235626908781,-0.2300658345752319,70.0,53.5,6.0,8.0,37.0,23.0,37.0,11.0,2.0,37.0,18.0,12.0,0.019583,1,2.0,2.0,0.0,0,0,0,0,1,5,0,2.0,3.6404975079577566,4,top5,1,1,3.9889840465642745,exceptional,strong,1,low
w18471,2012,C,2,1434,3.531003,2.85,4.0,0.8018031039401425,-0.5734079251348911,27.0,24.0,2.0,4.0,21.0,14.0,21.0,14.0,2.0,21.0,2.0,1.5,0.00018,0,3.0,3.0,0.0,0,0,0,0,0,0,2,6.0,3.5342285827070414,2,mid,0,0,4.219507705176107,strong,strong,1,high
w18472,2012,G,1,1745,3.5559969999999996,2.75,3.5,-0.3965468200150799,-0.1843277431700159,21.0,21.0,0.0,0.0,41.0,41.0,21.0,15.0,0.0,41.0,1.0,1.0,4.4e-05,0,2.0,2.0,1.0,0,0,0,0,0,0,0,2.0,3.635379661863912,0,unmatched,0,0,0.0,strong,strong,1,low
w18473,2012,H,2,1507,3.2777595,2.85,2.75,-0.5102510818161314,0.3250698909943327,151.0,93.0,12.0,15.0,24.0,16.0,151.0,35.0,12.0,24.0,21.0,15.5,0.01999,1,1.0,1.0,0.0,0,0,0,0,1,9,0,3.0,3.1881535449470153,0,unmatched,0,0,0.0,strong,strong,1,low
w18474,2012,F,3,121,3.0723700000000003,2.15,4.05,-0.2374625700987629,-0.2875344490519479,141.0,70.33,1.0,1.0,90.0,41.33,62.0,38.0,0.0,28.0,25.0,12.33,0.014083,1,1.0,2.0,1.0,0,0,0,0,1,4,0,0.0,2.9982939647557707,2,mid,0,0,4.787491742782046,strong,fair,0,none
w18475,2012,A,4,1741,3.716845,2.1999999999999997,4.15,0.1435082809647119,-0.1303481222588321,126.0,52.25,3.0,6.0,35.0,21.75,126.0,36.0,3.0,32.0,8.0,6.25,0.002369,1,3.0,3.0,0.0,0,0,0,0,1,5,0,1.0,3.751851022308132,3,top_field,0,1,0.0,exceptional,fair,1,mid
w18476,2012,G,3,431,1.988885,2.1999999999999997,4.0,-0.0500697279502743,-0.8703239982556514,154.0,98.0,16.0,18.0,38.0,23.67,47.0,10.0,1.0,18.0,34.0,17.67,0.037796,1,2.0,2.0,1.0,0,0,0,0,1,18,0,0.0,2.07772935043471,0,unmatched,0,0,0.0,fair,fair,0,none
w18477,2012,J,3,1746,2.6904405,2.15,3.35,-0.2115528058577367,-0.4852191307013989,85.0,45.5,0.0,0.0,27.0,16.5,85.0,31.0,0.0,27.0,11.0,6.0,0.006648,1,2.0,2.0,0.0,0,0,0,0,1,2,0,2.0,2.3247407791107473,0,unmatched,0,0,0.0,fair,fair,1,low
w18478,2012,C,2,1747,2.7916875,2.0999999999999996,4.85,-0.2362203110298251,1.1440861055874731,214.0,110.5,19.0,19.0,25.0,13.5,214.0,59.0,19.0,25.0,30.0,18.0,0.015108,1,1.0,1.5,0.0,1,1,1,1,1,10,0,0.0,2.748821831756702,3,top_field,0,1,5.572154032177765,strong,fair,1,low
w18479,2012,H,2,1748,2.0162265,2.15,3.35,-0.043816306463788,-0.3185884384862701,219.0,136.5,0.0,0.0,37.0,27.5,54.0,52.0,0.0,18.0,21.0,13.0,0.014194,1,2.0,2.0,1.0,0,0,0,0,1,4,0,0.0,2.008666700281057,0,unmatched,0,0,0.0,fair,fair,0,none
w18480,2012,E,3,1640,2.8244075,2.15,3.5,-0.2002871970064679,-0.8310736484020405,343.0,124.0,22.0,22.0,47.0,25.0,24.0,7.0,0.0,22.0,21.0,9.33,0.024954,1,2.0,2.33,0.0,0,0,0,0,1,1,0,0.0,2.6685297598667788,0,unmatched,0,0,0.0,strong,fair,0,none
w18481,2012,I,1,1749,2.6700844999999997,2.75,2.45,-0.0385935859986803,0.8896893459396262,489.0,489.0,9.0,9.0,45.0,45.0,489.0,109.0,9.0,45.0,36.0,36.0,0.034548,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,2.7342965304131894,2,mid,0,0,1.791759469228055,fair,strong,0,none
w18482,2012,F,2,1282,2.1035825,1.5,3.15,-0.2218865021398525,-1.285657297761529,291.0,147.0,0.0,0.0,21.0,13.5,3.0,2.0,0.0,6.0,19.0,10.0,0.021631,1,2.0,2.0,0.0,0,0,0,0,1,2,0,1.0,2.086541940490304,0,unmatched,0,0,0.0,fair,limited,1,low
w18483,2012,F,3,1750,2.2685135,2.1999999999999997,3.35,0.0960990264940808,-1.0407021981729028,195.0,108.67,0.0,0.0,62.0,37.0,19.0,17.0,0.0,8.0,10.0,6.33,0.009909,1,3.0,3.0,0.0,0,0,0,0,1,5,0,0.0,2.1860167345038097,3,top_field,0,1,1.0986122886681098,fair,fair,0,none
w18484,2012,I,3,1751,3.266622,2.15,4.85,0.2866900748917542,-0.4635965822475056,110.0,79.33,8.0,8.0,48.0,33.67,110.0,61.0,0.0,13.0,17.0,7.67,0.010233,1,2.0,2.0,2.0,1,0,3,3,1,4,0,0.0,3.1782612671310337,3,top_field,0,1,5.579729825986222,strong,fair,1,high
w18485,2012,H,2,1733,2.2229825000000005,2.1999999999999997,3.35,0.04210117418853,-0.8498493706114317,97.0,88.0,5.0,8.0,30.0,22.0,79.0,13.0,3.0,14.0,11.0,11.0,0.01079,1,2.0,2.0,1.0,0,0,0,0,1,3,0,1.0,2.077821370142056,2,mid,0,0,0.0,fair,fair,1,mid
w18486,2012,D,1,878,1.902834,2.15,2.75,0.1484849233706884,0.190559729068534,246.0,246.0,4.0,4.0,44.0,44.0,246.0,51.0,4.0,44.0,12.0,12.0,0.006275,1,3.0,3.0,0.0,0,0,0,0,1,3,0,0.0,1.931909608229029,0,unmatched,0,0,0.0,fair,fair,0,none
w18487,2012,I,3,1752,3.5716585,2.15,4.85,-0.0194189717187722,-0.6671168908292856,546.0,197.0,2.0,3.0,17.0,9.67,25.0,21.0,1.0,17.0,17.0,9.67,0.007203,1,1.0,2.33,0.0,0,0,0,0,1,3,1,0.0,3.5748882330143377,4,top5,1,1,5.537334267018537,exceptional,fair,0,none
w18488,2012,H,3,640,2.5210619999999997,2.0999999999999996,3.15,-0.0016223868389961,1.110657504855734,234.0,103.33,4.0,5.0,63.0,31.33,234.0,75.0,4.0,63.0,21.0,10.67,0.013211,1,2.0,2.33,1.0,0,0,0,0,1,7,0,0.0,2.3331429985436816,3,top_field,0,1,3.332204510175204,strong,fair,0,none
w18489,2012,E,2,1753,1.930494,2.1999999999999997,4.15,0.1487364262442335,-0.6517494722712481,57.0,28.5,2.0,2.0,9.0,9.0,57.0,36.0,2.0,9.0,11.0,5.5,0.008679,1,3.0,3.0,0.0,0,0,0,0,1,3,0,1.0,1.935386271198598,3,top_field,0,1,4.248495242049359,fair,fair,1,mid
w18490,2012,O,1,1754,3.166562,2.75,4.0,-0.4925726345559628,-0.2725243196940956,33.0,33.0,7.0,7.0,23.0,23.0,33.0,5.0,7.0,23.0,11.0,11.0,0.019118,1,1.0,1.0,0.0,0,0,0,0,1,5,0,3.0,3.1899380620607074,4,top5,1,1,5.560681631015528,strong,strong,1,low
w18491,2012,G,2,1753,1.7940780000000005,2.15,3.15,0.0868136136581175,-0.6517494722712481,57.0,28.5,2.0,2.0,9.0,9.0,57.0,36.0,2.0,9.0,11.0,5.5,0.008679,1,3.0,3.0,0.0,0,0,0,0,1,3,0,0.0,1.7981907088075326,3,top_field,0,1,3.6888794541139363,fair,fair,0,none
w18492,2012,D,2,1559,3.4457765,2.15,4.9,0.3603149765797925,-0.1741524094706196,76.0,51.0,2.0,2.0,33.0,19.5,76.0,39.0,0.0,33.0,10.0,7.5,0.006542,1,2.0,2.0,1.0,0,0,0,0,1,4,0,7.0,3.3997161043156616,4,top5,1,1,7.194436851100335,strong,fair,1,high
w18493,2012,D,2,1755,3.460268,2.1999999999999997,4.0,0.0985607590409849,-1.012325511525713,89.0,58.5,6.0,6.0,18.0,16.0,28.0,3.0,0.0,18.0,13.0,8.5,0.004912,1,3.0,3.0,0.0,0,0,0,0,1,3,0,0.0,3.4671242762940344,4,top5,1,1,1.791759469228055,exceptional,fair,0,none
w18494,2012,I,2,1756,3.374935,2.75,3.35,0.3293460479845497,-0.8925152223588526,103.0,61.5,2.0,2.0,43.0,28.0,20.0,18.0,0.0,13.0,28.0,14.5,0.01737,1,2.0,2.0,2.0,0,0,0,0,1,2,0,2.0,3.280648305941357,0,unmatched,0,0,0.0,strong,strong,1,high
w18495,2012,D,2,935,3.231302,2.85,2.85,0.2452709181662971,-1.1096255814071547,93.0,58.0,1.0,1.0,21.0,14.0,23.0,15.0,0.0,7.0,15.0,8.0,0.010738,1,2.0,2.0,2.0,0,0,0,0,1,1,0,1.0,3.182119812624274,0,unmatched,0,0,0.0,strong,strong,1,high
w18496,2012,E,1,404,2.7052620000000003,2.85,3.65,-0.1511634443950308,2.9905157573518126,219.0,219.0,29.0,29.0,76.0,76.0,219.0,36.0,29.0,76.0,9.0,9.0,0.015848,1,2.0,2.0,0.0,0,0,0,0,1,5,0,2.0,2.7901224986686204,0,unmatched,0,0,0.0,limited,strong,1,low
w18498,2012,F,2,1647,2.979064,2.85,4.3,-0.2172887396905222,0.4631066067701463,303.0,166.5,2.0,3.0,78.0,44.0,303.0,30.0,2.0,78.0,5.0,4.0,0.001366,1,2.0,2.5,0.0,0,0,0,0,1,3,0,0.0,2.876138069620774,0,unmatched,0,0,0.0,strong,strong,0,none
w18499,2012,O,4,1757,3.1966935000000003,2.15,4.55,-0.0115197806149746,-0.9124228392438036,116.0,49.25,2.0,4.0,38.0,19.75,37.0,16.0,1.0,12.0,10.0,6.75,0.009511,1,2.0,2.25,1.0,0,0,0,0,1,5,0,0.0,3.057788257471441,3,top_field,0,1,0.0,strong,fair,0,none
w18501,2012,C,3,799,2.8214615000000003,2.75,4.85,0.0921244647271875,-0.8100727977262397,168.0,109.0,13.0,13.0,30.0,20.0,82.0,27.0,0.0,17.0,18.0,7.67,0.020078,1,3.0,3.0,0.0,0,0,0,0,1,7,0,0.0,2.6920144649300344,2,mid,0,0,4.574710978503383,limited,strong,0,none
w18502,2012,H,2,683,2.5622525,2.15,2.85,-0.2309354395932716,-0.4440393906001879,150.0,126.5,2.0,2.0,96.0,62.0,103.0,35.0,0.0,28.0,5.0,3.0,0.000696,1,2.0,2.5,0.0,0,0,0,0,1,3,0,0.0,2.5059787515079597,0,unmatched,0,0,0.0,strong,fair,0,none
w18504,2012,Q,3,1758,1.9275525000000004,2.15,2.3,-0.0305805085449141,0.029223954960887,137.0,87.33,1.0,2.0,40.0,18.67,137.0,45.0,1.0,40.0,17.0,11.33,0.014706,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,1.9333117098161097,1,lower,0,0,3.970291913552122,fair,fair,0,none
w18505,2012,E,1,1759,2.7193310000000004,2.8,1.85,0.1864719561436226,2.5046389550072865,243.0,243.0,15.0,15.0,75.0,75.0,243.0,86.0,15.0,75.0,66.0,66.0,0.076548,1,2.0,2.0,0.0,0,0,0,0,1,23,0,0.0,2.31680165822073,0,unmatched,0,0,0.0,fair,strong,0,none
w18506,2012,Q,1,38,1.7766870000000003,2.0999999999999996,2.15,0.0411923226906925,-0.4828540158554483,75.0,75.0,1.0,1.0,23.0,23.0,75.0,31.0,1.0,23.0,10.0,10.0,0.00454,1,3.0,3.0,0.0,0,0,0,0,0,0,0,1.0,1.7502975578832292,0,unmatched,0,0,0.0,fair,fair,1,mid
w18507,2012,D,2,1760,3.738769,2.85,4.15,-0.7246731914835532,-0.5393777220505785,22.0,11.0,1.0,1.0,22.0,22.0,22.0,20.0,1.0,22.0,5.0,2.5,0.001042,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1.0,3.754922908273305,2,mid,0,0,5.272999558563747,exceptional,strong,1,low
w18508,2012,F,2,1170,3.1282915,2.15,4.35,-0.7159352082176182,-1.15006394975764,10.0,10.0,1.0,1.0,18.0,11.0,10.0,10.0,1.0,4.0,8.0,8.0,0.003396,0,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,3.1248343136136727,4,top5,1,1,7.25063551189868,strong,fair,0,none
w18509,2012,A,3,1761,3.0678905,2.1999999999999997,4.45,0.1756297878267804,-1.0342606715090468,184.0,88.33,9.0,10.0,27.0,18.33,12.0,11.0,0.0,11.0,56.0,22.33,0.046113,1,3.0,3.0,0.0,0,0,0,0,1,13,0,1.0,2.938333089021839,3,top_field,0,1,3.8066624897703196,strong,fair,1,mid
w18510,2012,E,1,721,3.679752,2.15,1.65,-0.0683396231072553,0.6664564607380025,78.0,78.0,12.0,12.0,34.0,34.0,78.0,27.0,12.0,34.0,23.0,23.0,0.038424,1,2.0,2.0,0.0,0,0,0,0,1,8,0,1.0,3.719532402948305,0,unmatched,0,0,0.0,exceptional,fair,1,low
w18511,2012,C,2,64,3.899307,2.75,4.35,-0.1893297019977679,-1.053435584275057,399.0,210.0,31.0,31.0,109.0,57.5,21.0,20.0,0.0,6.0,43.0,23.0,0.010896,1,2.0,2.5,0.0,0,0,0,0,1,7,0,0.0,3.9213274711506783,2,mid,0,0,1.6094379124341003,exceptional,strong,0,none
w18512,2012,D,3,1090,3.5860975,2.85,4.05,0.1793276497667789,1.9446015618301848,458.0,180.0,28.0,29.0,33.0,15.67,458.0,90.0,28.0,33.0,80.0,32.67,0.117762,1,1.0,1.67,1.0,0,0,0,0,1,21,0,5.0,3.723485786538591,4,top5,1,1,6.008813185442595,exceptional,strong,1,mid
w18513,2012,E,2,1762,3.2340545,2.85,3.35,-0.1320104636473748,-0.2549594788197227,61.0,32.5,2.0,2.0,16.0,9.0,61.0,50.0,2.0,16.0,10.0,8.5,0.005255,1,2.0,2.5,0.0,0,0,0,0,1,6,0,1.0,3.143200666808842,3,top_field,0,1,4.624972813284271,strong,strong,1,low
w18514,2012,B,2,1763,3.2568965,2.85,4.3,0.1982247722413544,-1.2715013501644836,116.0,59.0,8.0,8.0,18.0,12.5,2.0,1.0,0.0,7.0,41.0,20.5,0.065967,1,1.0,2.0,0.0,0,0,0,0,1,14,0,9.0,3.1845204338856887,0,unmatched,0,0,0.0,strong,strong,1,mid
w18515,2012,D,2,1764,1.9159915,2.0999999999999996,3.75,-0.0353040345801935,0.1510886078350068,190.0,184.0,10.0,14.0,37.0,37.0,190.0,51.0,4.0,37.0,17.0,12.0,0.010839,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,1.9546252107049995,0,unmatched,0,0,0.0,fair,fair,0,none
w18516,2012,G,3,661,3.183103,2.75,5.0,-0.3986205200762529,-0.70719685635084,244.0,96.67,2.0,2.0,15.0,11.33,35.0,29.0,0.0,15.0,51.0,18.67,0.036519,1,1.0,2.33,0.0,0,0,0,0,1,5,0,0.0,3.017032916493099,3,top_field,0,1,6.403574197934815,strong,strong,0,none
w18517,2012,D,3,1271,3.330667,2.1999999999999997,4.25,0.096698102050117,-0.8964987808130016,35.0,26.0,3.0,3.0,27.0,17.67,27.0,12.0,0.0,17.0,9.0,6.0,0.003694,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,3.2628593642176646,3,top_field,0,1,3.5553480614894135,strong,fair,0,none
w18518,2012,I,3,1765,3.2420975,2.1999999999999997,4.0,0.1802719441896742,1.6323163883773462,164.0,123.67,2.0,3.0,105.0,44.0,158.0,44.0,0.0,105.0,15.0,10.33,0.004777,1,1.0,1.67,3.0,0,0,0,0,1,3,0,0.0,2.982365573764116,1,lower,0,0,2.70805020110221,strong,fair,0,none
w18519,2012,C,2,1766,2.5752155,1.75,2.0,0.0844657953911044,-0.0650046929762815,68.0,68.0,0.0,0.0,42.0,42.0,68.0,29.0,0.0,42.0,3.0,3.0,0.000692,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.49534023378107,0,unmatched,0,0,0.0,strong,limited,0,none
w18520,2012,J,1,882,2.304605,2.15,3.15,-0.2516173604631568,1.3654854037900706,262.0,262.0,18.0,18.0,56.0,56.0,262.0,33.0,18.0,56.0,19.0,19.0,0.009827,1,2.0,2.0,0.0,0,0,0,0,1,9,0,0.0,2.202465795737477,1,lower,0,0,3.8918202981106265,fair,fair,0,none
w18521,2012,H,2,688,3.702542,2.1999999999999997,4.0,0.1181735851999747,0.1306520898142036,153.0,141.5,17.0,26.0,41.0,30.5,130.0,42.0,9.0,20.0,29.0,23.5,0.01804,1,2.0,2.0,1.0,0,0,0,0,1,15,0,2.0,3.707483238811249,0,unmatched,0,0,0.0,exceptional,fair,1,mid
w18522,2012,J,3,77,3.3236920000000003,2.1999999999999997,5.0,-0.0799660622364531,2.3724353126087223,368.0,193.5,32.0,34.0,35.0,22.5,368.0,77.0,32.0,35.0,48.0,27.0,0.0499,1,2.0,2.0,0.0,1,0,3,3,1,15,0,0.0,3.2152957182644952,4,top5,1,1,7.1770187659099,strong,fair,1,low
w18523,2012,I,4,1767,3.679593,2.75,4.3,0.7817401755238729,-1.2996454251559242,103.0,43.5,8.0,11.0,29.0,12.25,7.0,7.0,0.0,3.0,23.0,12.5,0.011287,1,2.0,2.25,1.0,1,0,2,2,1,8,1,5.0,3.694559371050936,0,unmatched,0,0,0.0,exceptional,strong,1,high
w18524,2012,L,3,1523,3.1315735,2.15,4.15,0.0956063174707525,-1.132097563396122,143.0,75.0,1.0,1.0,90.0,41.0,17.0,16.0,0.0,5.0,25.0,11.67,0.013988,1,3.0,3.0,0.0,0,0,0,0,1,4,0,0.0,3.13262692675855,3,top_field,0,1,5.869296913133774,strong,fair,0,none
w18525,2012,H,1,1768,2.757585,2.15,2.95,-0.1190692437221597,-0.8309638833629727,78.0,78.0,2.0,2.0,20.0,20.0,78.0,9.0,2.0,20.0,15.0,15.0,0.021709,1,2.0,2.0,0.0,0,0,0,0,1,10,0,2.0,2.6341399657384565,2,mid,0,0,1.3862943611198906,strong,fair,1,low
w18526,2012,F,1,270,2.8818175,2.15,2.75,0.4087745294954946,0.1532636913159698,151.0,151.0,1.0,1.0,50.0,50.0,151.0,38.0,1.0,50.0,12.0,12.0,0.004916,1,3.0,3.0,0.0,1,0,1,1,1,4,0,3.0,2.7526243340041434,1,lower,0,0,0.0,strong,fair,1,high
w18527,2012,E,2,1769,2.7771860000000004,2.15,2.35,-0.0075648129398671,0.9285529351384254,471.0,271.5,3.0,3.0,34.0,32.5,471.0,165.0,3.0,31.0,21.0,13.0,0.016105,1,3.0,3.0,0.0,0,0,0,0,0,0,0,0.0,2.558939886022772,2,mid,0,0,3.4657359027997265,fair,fair,0,none
w18528,2012,F,3,911,3.4381829999999995,2.75,4.35,0.3512549052574291,0.6745862938626346,194.0,111.67,15.0,28.0,29.0,21.67,194.0,40.0,15.0,29.0,31.0,22.67,0.047362,1,2.0,2.0,2.0,0,0,0,0,1,8,0,0.0,3.436600897904352,4,top5,1,1,5.872117789475416,strong,strong,0,none
w18529,2012,E,3,1770,3.225422,2.15,4.0,-0.1744397242864966,-0.7032466592943745,55.0,37.33,2.0,2.0,49.0,21.0,47.0,40.0,0.0,10.0,8.0,4.67,0.006377,1,2.0,2.67,0.0,0,0,0,0,1,5,0,0.0,3.0967839934134576,2,mid,0,0,2.0794415416798357,strong,fair,0,none
w18530,2012,H,2,1771,2.490303,2.1999999999999997,3.85,-0.6383100618417603,-0.6597100483907393,24.0,21.0,0.0,0.0,27.0,24.5,24.0,18.0,0.0,22.0,2.0,1.5,0.00013,0,2.0,2.5,0.0,0,0,0,0,0,0,0,0.0,2.4366712064799967,0,unmatched,0,0,0.0,fair,fair,0,none
w18531,2012,F,3,1200,2.7090435,1.5,2.15,-0.0040801641715465,-1.1354279940167629,218.0,102.0,1.0,1.0,23.0,17.67,21.0,13.0,0.0,7.0,29.0,11.33,0.025017,1,2.0,2.0,1.0,0,0,0,0,1,3,0,1.0,2.102006673197122,0,unmatched,0,0,0.0,fair,limited,1,mid
w18533,2012,L,1,1772,3.5285435,2.75,4.85,-0.1023858379075533,-0.2452373710199622,7.0,7.0,0.0,0.0,46.0,46.0,7.0,0.0,0.0,46.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0,0,0,0,0,0,0,4.0,3.529297297128339,3,top_field,0,1,6.704414354964107,exceptional,strong,1,low
w18534,2012,O,3,1773,3.4614045000000004,2.15,3.65,0.1627908895948901,-0.2109511038157822,93.0,56.0,2.0,2.0,45.0,29.0,19.0,6.0,0.0,45.0,9.0,5.0,0.011533,1,3.0,3.0,0.0,0,0,0,0,1,3,0,1.0,3.458955224338336,0,unmatched,0,0,0.0,strong,fair,1,mid
w18535,2012,H,3,446,3.803321,2.75,4.35,0.6094837427170121,-0.3574296888496969,107.0,80.67,7.0,12.0,45.0,26.67,107.0,39.0,3.0,20.0,21.0,19.33,0.010844,1,1.0,1.0,3.0,1,1,4,5,1,12,0,1.0,3.804457574188637,4,top5,1,1,6.675823221634848,exceptional,strong,1,high
w18536,2012,E,2,255,2.954365,2.1999999999999997,3.65,-0.0326688973237255,-1.016508320237928,109.0,55.5,3.0,3.0,24.0,20.5,2.0,0.0,0.0,17.0,2.0,1.0,0.000512,1,3.0,3.0,0.0,0,0,0,0,0,0,0,1.0,2.8195730480726056,2,mid,0,0,3.6375861597263857,strong,fair,1,mid
w18537,2012,G,3,1774,3.6492995,2.15,3.9,0.2670348823151886,-0.3923489995680257,104.0,81.33,5.0,9.0,25.0,16.33,64.0,45.0,3.0,11.0,17.0,13.33,0.012708,1,2.0,2.0,1.0,0,0,0,0,1,8,0,5.0,3.6597267926317825,3,top_field,0,1,6.175867270105761,exceptional,fair,1,high
w18538,2012,D,4,1775,3.2757975000000004,2.15,4.35,0.4148432185596638,-0.5720573859223934,261.0,98.5,16.0,17.0,28.0,16.0,78.0,31.0,1.0,20.0,56.0,18.5,0.035236,1,2.0,2.5,2.0,0,0,0,0,1,15,0,3.0,3.0909886473764736,3,top_field,0,1,5.823045895483019,strong,fair,1,high
w18539,2012,O,2,1776,2.0547904999999993,2.15,1.65,0.2065658351811178,-0.5686836849705037,57.0,48.0,0.0,0.0,50.0,39.0,39.0,16.0,0.0,28.0,2.0,1.5,0.000436,1,2.0,2.0,2.0,0,0,0,0,1,1,0,1.0,2.0404267930574616,0,unmatched,0,0,0.0,fair,fair,1,mid
w18540,2012,C,2,275,2.061171,2.15,4.85,0.1246525315978829,0.9409845095142192,170.0,92.5,13.0,13.0,30.0,17.5,170.0,62.0,13.0,30.0,18.0,10.5,0.020078,1,3.0,3.0,0.0,0,0,0,0,1,7,0,0.0,1.979180448374906,1,lower,0,0,0.6931471805599453,limited,fair,0,none
w18541,2012,F,4,1777,2.7236364999999996,2.15,3.6,0.23717532064538,-0.4380678680604016,436.0,242.25,3.0,3.0,106.0,48.0,313.0,68.0,0.0,30.0,43.0,14.5,0.077482,1,2.0,2.75,1.0,0,0,0,0,1,8,0,0.0,2.62682876330879,0,unmatched,0,0,0.0,fair,fair,0,none
w18542,2012,D,3,1244,2.7263279999999996,2.1999999999999997,3.5,-0.3359086552855808,-0.3499418333232273,198.0,135.33,4.0,7.0,43.0,29.33,181.0,35.0,2.0,33.0,17.0,8.33,0.006599,1,2.0,2.0,0.0,0,0,0,0,1,1,0,0.0,2.5997518361509178,2,mid,0,0,2.302585092994046,fair,fair,0,none
w18543,2012,C,2,1778,3.41096,2.8,4.55,-0.3164904539412806,-0.1870822289473741,354.0,219.5,9.0,16.0,95.0,52.5,85.0,42.0,7.0,10.0,32.0,17.5,0.033555,1,1.0,2.0,0.0,0,0,0,0,1,12,0,2.0,3.389589700476645,4,top5,1,1,4.248495242049359,strong,strong,1,low
w18545,2012,D,2,57,3.2664670000000005,2.85,4.55,0.4805790350265131,-0.2368340675603746,49.0,28.5,6.0,7.0,10.0,9.5,49.0,38.0,6.0,10.0,27.0,14.5,0.046679,1,2.0,2.5,0.0,0,0,0,0,1,8,1,3.0,3.215158967961411,4,top5,1,1,5.14166355650266,strong,strong,1,high
w18546,2012,E,2,1779,3.420776,2.85,4.15,-0.0041790162868106,-0.6563065822734729,62.0,62.0,1.0,1.0,13.0,13.0,62.0,35.0,1.0,13.0,4.0,4.0,0.001956,1,3.0,3.0,0.0,0,0,0,0,0,0,0,1.0,3.417914666946811,2,mid,0,0,5.552959584921617,strong,strong,1,mid
